com_av,libelle_av,com_ap,libelle_ap
69114,Liergues,69159,Porte des Pierres Dorées
73115,Fontaine-le-Puits,73284,Salins-Fontaine
75065,Rungis,94065,Rungis
78251,Fourqueux,78551,Saint-Germain-en-Laye
78256,Frépillon,95256,Frépillon
79356,Voultegon,79242,Voulmentin
89317,Prunoy,89086,Charny Orée de Puisaye
89455,Villegardin,89264,Montacher-Villegardin
01070,Cesseins,01165,Amareins-Francheleins-Cesseins
01292,Le Petit-Abergement,01187,Haut Valromey
04078,Eoulx,04039,Castellane
08231,Iges,08194,Glaire
09028,Aulos,09296,Aulos-Sinsat
15044,Chastel-sur-Murat,15138,Murat
20015,Ampriani,2B015,Ampriani
20206,Penta-Acquatella,2B206,Penta-Acquatella
20311,Santa-Maria-Poggio,2B311,Santa-Maria-Poggio
25358,Maisières-Notre-Dame,25537,Scey-Maisières
28376,Soizé,28018,Authon-du-Perche
33410,Saint-Georges,33290,Montagne
38466,Saint-Vincent-de-Mercuze-Sainte-Marie-du-Mont,38466,Saint-Vincent-de-Mercuze
39071,Le Bourget,39397,Orgelet-le-Bourget
41015,Beauvilliers,41171,Oucques La Nouvelle
43179,Saint-Eble,43132,Mazeyrat-d'Allier
47310,Tonneins,47310,Tonneins
48093,Mas-d'Orcières,48027,Mont Lozère et Goulet
50134,Chevry,50363,Moyon Villages
50153,Cretteville,50400,Picauville
50608,Troisgots,50139,Condé-sur-Vire
51026,Auménancourt-le-Petit,51025,Auménancourt
51257,Fontaine-sur-Coole,51244,Faux-Vésigneul
51494,Sainte-Livière,52182,Éclaron-Braucourt-Sainte-Livière
52010,Anglus,52088,Ceffonds
52392,Plesnoy,52392,Plesnoy
55342,Mondrecourt,55254,Les Trois-Domaines
64145,Bourdettes,64145,Bourdettes
72285,Saint-Germain-du-Val,72154,La Flèche
78122,Bures-sur-Yvette,91122,Bures-sur-Yvette
78566,Saint-Martin-du-Tertre,95566,Saint-Martin-du-Tertre
79100,Coulon-Sansais,79100,Coulon
80720,Saint-Sulpice,80410,Ham
88018,Aumontzey,88218,Granges-Aumontzey
04225,Urtis,04234,Venterol
08012,Andevanne,08437,Tailly
11403,Vendémies,11206,Limoux
17368,Saint-Martin-de-la-Coudre,17043,Bernay-Saint-Martin
20071,Casalabriva,2A071,Casalabriva
20126,Giuncaggio,2B126,Giuncaggio
27509,Saint-Aquilin-d'Augerons,27414,Montreuil-l'Argillé
27510,Saint-Aquilin-de-Pacy,27448,Pacy-sur-Eure
28152,Feuilleuse,28226,Maillebois
37209,Saint-Bauld,37254,Tauxigny-Saint-Bauld
37239,Saint-Symphorien,37261,Tours
49066,Champ-sur-Layon,49345,Bellevigne-en-Layon
49166,Juigné-Béné,49214,Montreuil-Juigné
51405,Normée,51248,Fère-Champenoise
52105,Changey,52105,Changey
53020,La Baroche-Gondouin,53127,Lassay-les-Châteaux
55092,Buxerulles,55093,Buxières-sous-les-Côtes
55367,Muzeray,55367,Muzeray
61073,La Carneille,61007,Athis-Val de Rouvre
73056,Bramans,73290,Val-Cenis
78205,Écouen,95205,Écouen
78223,Étampes,91223,Étampes
78468,Ormoy,91468,Ormoy
78542,Saint-Cloud,92064,Saint-Cloud
78651,Vétheuil,95651,Vétheuil
79047,Boussais,79047,Boussais
79237,Saint-Aubin-de-Baubigné,79079,Mauléon
79323,Le Temple,79079,Mauléon
80111,Boisrault,80443,Hornoy-le-Bourg
80209,Contoire,80625,Trois-Rivières
03318,Vitray,03168,Meaulne-Vitray
04243,Villevieille,04043,Val-de-Chalvagne
10311,Quincey,10148,Ferreux-Quincey
14508,Le Plessis-Grimoult,14027,Les Monts d'Aunay
20016,Antisanti,2B016,Antisanti
20106,Érone,2B106,Érone
20140,Lento,2B140,Lento
20247,Porto-Vecchio,2A247,Porto-Vecchio
21668,Véronnes-les-Petites,21667,Véronnes
22201,Plévenon,22201,Plévenon
24342,Puyguilhem,24549,Thénac
25294,Granges-Sainte-Marie,25320,Labergement-Sainte-Marie
26366,Veaunes,26179,Mercurol-Veaunes
27523,Saint-Clair-d'Arcey,27516,Treis-Sants-en-Ouche
41197,Saint-Agil,41248,Couëtron-au-Perche
50056,Bion,50359,Mortain-Bocage
50179,Ferrières,50591,Le Teilleul
50286,La Mancellière,50256,Isigny-le-Buat
52504,Terre-Natale,52504,Varennes-sur-Amance
61253,Marmouillé,61081,Chailloué
61410,Saint-Jean-des-Bois,61486,Tinchebray-Bocage
62210,Canteleux,62154,Bonnières
65008,Anéran-Camors,65141,Cazaux-Fréchet-Anéran-Camors
66161,Ria-Sirach-Urbanya,66161,Ria-Sirach
73044,Bissy,73065,Chambéry
78574,Saint-Prix,95574,Saint-Prix
80419,Hargicourt,80625,Trois-Rivières
81113,Labastide-Dénat,81218,Puygouzon
85002,L'Aiguillon-la-Chaize,85002,L'Aiguillon-sur-Vie
87196,Thiat,87028,Val-d'Oire-et-Gartempe
89040,Bessy-sur-Cure,89040,Bessy-sur-Cure
12304,Vitrac-en-Viadène,12223,Argences en Aubrac
14133,Canon,14431,Mézidon-Canon
14185,Coudray-Rabut,14514,Pont-l'Évêque
16080,Chantrezac,16192,Roumazières-Loubert
17419,Salles-lès-Aulnay,17024,Aulnay
20286,Sorbo-Ocagnano,2B286,Sorbo-Ocagnano
24258,Marsaneix,24312,Sanilhac
24402,Sainte-Eulalie-d'Eymet,24423,Saint-Julien-Innocence-Eulalie
24435,Saint-Laurent-des-Bâtons,24362,Sainte-Alvère-Saint-Laurent Les Bâtons
24503,Saint-Sulpice-de-Mareuil,24253,Mareuil en Périgord
25292,Granges-Maillot,25334,Levier
28226,Maillebois,28226,Maillebois
38506,Thuellin,38022,Les Avenières Veyrins-Thuellin
39450,Ranchette,39478,Saint-Claude
46077,Cours,46156,Bellefont-La Rauze
50317,Le Mesnil-Ozenne,50317,Le Mesnil-Ozenne
50318,Le Mesnil-Rainfray,50260,Juvigny les Vallées
52048,Bienville,52194,Eurville-Bienville
52096,Chamarandes,52125,Chamarandes-Choignes
57460,Merten,57460,Merten
61455,Saint-Siméon,61324,Passais Villages
66211,Tordères,66211,Tordères
70551,Vezet,70418,La Romaine
70570,Virey,70045,Avrigney-Virey
78248,La Forêt-Sainte-Croix,91248,La Forêt-Sainte-Croix
78301,Haute-Isle,95301,Haute-Isle
78375,Marolles-en-Brie,94048,Marolles-en-Brie
78543,Saint-Cyr-en-Arthies,95543,Saint-Cyr-en-Arthies
79027,La Bataille,79083,Chef-Boutonne
79049,Bressuire,79049,Bressuire
80636,Popincourt,80233,Dancourt-Popincourt
86160,Mirebeau,86160,Mirebeau
89330,Sacy,89441,Vermenton
04119,Méolans,04161,Méolans-Revel
14259,Familly,14371,Livarot-Pays-d'Auge
14317,La Graverie,14061,Souleuvre en Bocage
20102,Crocicchia,2B102,Crocicchia
20343,Venzolasca,2B343,Venzolasca
22298,Saint-Guen,22158,Guerlédan
24450,Saint-Martial-et-Saint-Aubin-de-Nabirat,24450,Saint-Martial-de-Nabirat
25576,Vaire-le-Petit,25575,Vaire
33371,Saint-Antoine,33018,Val de Virvée
36072,Faverolles-en-Berry,36244,Villentrois-Faverolles-en-Berry
38014,Arandon,38297,Arandon-Passins
49184,Louvaines,49331,Segré-en-Anjou Bleu
49233,Nyoiseau,49331,Segré-en-Anjou Bleu
50226,Hainneville,50129,Cherbourg-en-Cotentin
50249,Houesville,50099,Carentan les Marais
50497,Saint-Jores,50273,Montsenelle
51180,Courbetaux,51380,Montmirail
51481,Saint-Genest,51071,Bouchy-Saint-Genest
52017,Arc-en-Barrois,52017,Arc-en-Barrois
52406,Saint-Pérégrin-sur-Vannon,52406,Pressigny
52409,Provenchères-sur-Marne,52211,Froncles
52420,Reynel,52420,Reynel
53213,Saint-Ellier-du-Maine,53213,Saint-Ellier-du-Maine
55044,Belrain,55044,Belrain
55354,Mont-Villers,55060,Bonzée
55432,Rignaucourt,55254,Les Trois-Domaines
57094,Borny,57463,Metz
61285,Montgaroult,61194,Monts-sur-Orne
63018,Aulhat-Saint-Privat,63160,Aulhat-Flat
67114,Eberbach-Wœrth,67176,Gundershoffen
70073,Bithaine-et-le-Val,70004,Adelans-et-le-Val-de-Bithaine
70223,Étroitefontaine,70031,Athesans-Étroitefontaine
73009,Albanne,73173,Montricher-Albanne
73111,Étable,73215,Valgelon-La Rochette
73167,Montgellafrey,73235,Saint François Longchamp
76027,Assigny,76618,Petit-Caux
76496,Penly,76618,Petit-Caux
76687,Thiédeville,76018,Val-de-Saâne
78097,Boussy-Saint-Antoine,91097,Boussy-Saint-Antoine
78240,Fontaine-la-Rivière,91240,Fontaine-la-Rivière
78336,Limeil-Brévannes,94044,Limeil-Brévannes
78438,Moussy,95438,Moussy
78491,Le Plessis-Bouchard,95491,Le Plessis-Bouchard
78526,Roinvilliers,91526,Roinvilliers
78549,Sainte-Geneviève-des-Bois,91549,Sainte-Geneviève-des-Bois
80072,Beauvoir-Rivière,62881,Beauvoir-Wavans
80178,Castel,80570,Moreuil
89444,Vertilly,89469,Perceneige
91620,Toussus-le-Noble,78620,Toussus-le-Noble
02479,Merval,02439,Les Septvallons
08112,Châtillon-sur-Bar,08057,Belleville-et-Châtillon-sur-Bar
12285,Vabre-Tizac,12021,Le Bas Ségala
14208,Croissanville,14431,Mézidon Vallée d'Auge
14485,Ouilly-le-Basset,14764,Pont-d'Ouilly
14599,Saint-Julien-de-Mailloc,14570,Valorbiquet
14691,Tilly-la-Campagne,14538,Castine-en-Plaine
20090,Coggia,2A090,Coggia
20108,Évisa,2A108,Évisa
25412,Mouillevillers,25519,Saint-Hippolyte
26280,La Rochette-sur-Crest,26365,Vaunaveys-la-Rochette
39287,Lavans-sur-Valouse,39137,Saint-Hymetière-sur-Valouse
42004,Amions,42268,Vézelin-sur-Loire
44060,Le Fresne-sur-Loire,49160,Ingrandes-Le Fresne sur Loire
46278,Saint-Matré,46033,Porte-du-Quercy
48118,Prades,48146,Sainte-Enimie
48162,Saint-Julien-d'Arpaon,48166,Cans et Cévennes
49295,Saint-Laurent-de-la-Plaine,49244,Mauges-sur-Loire
49304,Saint-Martin-de-la-Place,49261,Gennes-Val-de-Loire
52180,Droyes,52411,Rives Dervoises
52466,Sauvage-Magny,52088,Ceffonds
55033,Baulny-Charpentry,55033,Baulny
74022,Aviernoz,74282,Fillière
75050,Nanterre,92050,Nanterre
78153,Chaville,92022,Chaville
78156,Cheptainville,91156,Cheptainville
78583,Santeny,94070,Santeny
79093,Clazay,79049,Bressuire
79264,Saint-Léger-de-la-Martinière,79174,Melle
89371,Sainte-Vertu,89371,Sainte-Vertu
02437,Longchamps,02757,Vadencourt
07271,Saint-Martin-l'Inférieur,07270,Saint-Martin-sur-Lavezon
09302,Suc-et-Sentenac,09334,Val-de-Sos
14447,Montpinçon,14654,Saint-Pierre-en-Auge
15145,Oradour,15142,Neuvéglise-sur-Truyère
16094,Chenommet,16023,Aunac-sur-Charente
16332,Saint-Léger,16046,Coteaux-du-Blanzacais
20151,Lunghignano,2B167,Montegrosso
20159,Meria,2B159,Meria
20182,Occhiatana,2B182,Occhiatana
20195,Ortiporio,2B195,Ortiporio
20298,Saint-Florent,2B298,Saint-Florent
22038,Châtelaudren,22206,Châtelaudren-Plouagat
25549,Sombacour,25060,Val-d'Usiers
27092,Bosguérard-de-Marcouville,27062,Les Monts du Roumois
27145,Chanteloup,27157,Marbois
41092,Fougères-sur-Bièvre,41059,Le Controis-en-Sologne
45304,Sébouville,45162,Guigneville
49006,Andrezé,49023,Beaupréau-en-Mauges
49227,Notre-Dame-d'Allençon,49086,Terranjou
52068,Braucourt,52182,Éclaron-Braucourt
52166,Dardenay,52126,Choilley-Dardenay
52481,Soulaincourt,52491,Thonnance-les-Moulins
55287,Lempire-aux-Bois,55276,Landrecourt-Lempire
55478,Savonnières-en-Woëvre,55530,Valbois
59235,Flers-lez-Lille,59009,Villeneuve-d'Ascq
60580,Saint-Just-des-Marais,60057,Beauvais
69221,Saint-Laurent-de-Vaux,69255,Vaugneray
74268,Seynod,74010,Annecy
76301,Glicourt,76618,Petit-Caux
78039,Auvers-sur-Oise,95039,Auvers-sur-Oise
78051,Beauchamp,95051,Beauchamp
78061,Béthemont-la-Forêt,95061,Béthemont-la-Forêt
78149,Chaumontel,95149,Chaumontel
78448,Neuilly-Plaisance,93049,Neuilly-Plaisance
85217,Saint-Georges-de-Montaigu,85146,Montaigu-Vendée
01341,Saint-Champ,01227,Magnieu
04080,Esclangon,04097,La Javie
14002,Acqueville,14150,Cesny-les-Sources
14013,Angoville,14150,Cesny-les-Sources
14479,Orbois,14011,Anctoville
14683,Tailleville,14228,Douvres-la-Délivrande
19092,Le Jardin,19143,Montaignac-sur-Doustre
20123,Ghisonaccia,2B123,Ghisonaccia
20152,Luri,2B152,Luri
20186,Olivese,2A186,Olivese
20205,Patrimonio,2B205,Patrimonio
20354,Vivario,2B354,Vivario
24497,Sainte-Sabine-Born,24028,Beaumontois en Périgord
28101,Civry,28330,Villemaury
45090,Chemault,45035,Boiscommun
45319,Teillay-Saint-Benoît,45118,Crottes-en-Pithiverais
46327,Valroufié,46156,Bellefont-La Rauze
47033,Boudy-de-Beauregard,47033,Boudy-de-Beauregard
49108,La Cornuaille,49183,Val d'Erdre-Auxence
49208,Montguillon,49331,Segré-en-Anjou Bleu
49210,Montigné-sur-Moine,49301,Sèvremoine
49286,Saint-Hilaire-du-Bois,49373,Vihiers
50354,Montsurvent,50215,Gouville-sur-Mer
50560,Saint-Thomas-de-Saint-Lô,50502,Saint-Lô
52139,Colombey-lès-Choiseul,52074,Breuvannes-en-Bassigny
52279,Lavilleneuve-aux-Fresnes,52140,Colombey-les-Deux-Églises
54319,Lixières,54059,Belleau
55564,Villers-sous-Bonchamp,55060,Bonzée
56235,Saint-Samson,56198,Rohan
57758,Haute-Yutz,57757,Yutz
59561,Selvigny,59631,Walincourt-Selvigny
61045,Bivilliers,61491,Tourouvre au Perche
61058,Bréel,61007,Athis-Val de Rouvre
61231,Longuenoë,61228,L'Orée-d'Écouves
61434,Saint-Nicolas-des-Laitiers,61167,La Ferté-en-Ouche
62159,Bouin,62661,Bouin-Plumoison
66037,Canet-en-Roussillon-Saint-Nazaire,66037,Canet-en-Roussillon
66099,Llauro,66099,Llauro
66163,Riunoguès,66106,Maureillas-las-Illas
68314,Soppe-le-Haut,68219,Le Haut Soultzbach
70117,Châlonvillars-Mandrevillars,70117,Châlonvillars
76601,Saint-Lucien,76601,Saint-Lucien
77488,Vaux-sous-Coulombs,77129,Coulombs-en-Valois
78038,Auvers-Saint-Georges,91038,Auvers-Saint-Georges
86021,Benassay,86123,Boivre-la-Vallée
88191,Fruze,88460,Soulosse-sous-Saint-Élophe
89055,Brienon-sur-Armançon,89055,Brienon-sur-Armançon
89325,Ronchères,89325,Ronchères
01020,Arnans,01125,Corveissiat
02285,Escaufourt,59545,Saint-Souplet
14526,Quesnay-Guesnon,14011,Aurseulles
14628,Saint-Martin-de-Sallen,14689,Le Hom
14695,Torteval-Quesnay,14011,Aurseulles
14725,Vasouy,14333,Honfleur
15195,Saint-Just,15108,Val d'Arcomie
20074,Casanova,2B074,Casanova
20255,Quercitello,2B255,Quercitello
20291,Stazzona,2B291,Stazzona
20363,Zoza,2A363,Zoza
22080,L'Hermitage-Lorge,22203,Plœuc-L'Hermitage
23256,Le Trucq,23067,La Courtine-le-Trucq
27619,Séez-Mesnil,27424,Nagel-Séez-Mesnil
38447,Saint-Priest,69290,Saint-Priest
39395,Orbagna,39043,Beaufort-Orbagna
49164,Joué-Étiau,49092,Chemillé-en-Anjou
50344,Montgothier,50256,Isigny-le-Buat
50508,Sainte-Marie-du-Bois,50591,Le Teilleul
51021,Aulnay-aux-Planches,51158,Val-des-Marais
52192,Essey-les-Ponts,52114,Châteauvillain
53275,Viviers,53265,Torcé-Viviers-en-Charnie
55240,Hautecourt-lès-Broville,55002,Abaucourt-Hautecourt
57522,Œutrange,57672,Thionville
57585,Ritzing,57439,Manderen-Ritzing
57766,Saint-Nicolas-en-Forêt,57306,Hayange
61057,Le Bourg-Saint-Léonard,61474,Gouffern en Auge
61356,La Rouge,61484,Val-au-Perche
67243,Kleinfrankenheim,67452,Schnersheim
68236,Niederlarg,68216,Mooslargue
72203,Montabon,72071,Montval-sur-Loir
75059,Pierrefitte-sur-Seine,93059,Pierrefitte-sur-Seine
76525,Ricarville,76258,Terres-de-Caux
77092,La Chapelle-sur-Crécy,77142,Crécy-la-Chapelle
78093,Boullay-les-Troux,91093,Boullay-les-Troux
78131,Chalou-Moulineux,91131,Chalou-Moulineux
78213,Épiais-Rhus,95213,Épiais-Rhus
78426,Montlignon,95426,Montlignon
78427,Montmagny,95427,Montmagny
78514,Quincy-sous-Sénart,91514,Quincy-sous-Sénart
79052,Breuil-Chaussée,79049,Bressuire
10385,Trouan-le-Grand,10386,Trouans
14178,Corbon,14474,Notre-Dame-d'Estrées-Corbon
20036,Bigorno,2B036,Bigorno
20059,Canavaggia,2B059,Canavaggia
20092,Conca,2A092,Conca
20146,Loreto-di-Tallano,2A146,Loreto-di-Tallano
20207,Penta-di-Casinca,2B207,Penta-di-Casinca
20326,Tolla,2A326,Tolla
24178,Festalemps,24490,Saint Privat en Périgord
24233,Laveyssière,24259,Eyraud-Crempse-Maurens
25236,Fertans,25236,Fertans
27197,Dampsmesnil,27213,Vexin-sur-Epte
27637,Thuit-Hébert,27105,Grand Bourgtheroulde
28138,Écublé,28393,Tremblay-les-Villages
29096,Lambézellec,29019,Brest
33340,Le Puch,33506,Sauveterre-de-Guyenne
39226,Florentia,39209,Val-d'Épy
44191,Saint-Sulpice-des-Landes,44180,Vallons-de-l'Erdre
49083,Chaudron-en-Mauges,49218,Montrevault-sur-Èvre
49111,Cossé-d'Anjou,49092,Chemillé-en-Anjou
49136,La Ferrière-de-Flée,49331,Segré-en-Anjou Bleu
50012,Angoville-sur-Ay,50267,Lessay
52343,Morteau,52128,Cirey-lès-Mareilles
55318,Les Marats,55123,Les Hauts-de-Chée
61354,Les Rotours,61339,Putanges-le-Lac
67026,Bellefosse,67026,Bellefosse
72304,Sainte-Osmane,72128,Val-d'Étangson
74120,Évires,74282,Fillière
75004,Asnières,92004,Asnières
75043,Le Kremlin-Bicêtre,94043,Le Kremlin-Bicêtre
75070,Saint-Ouen,93070,Saint-Ouen
76003,Ambourville,76020,Anneville-Ambourville
78101,Bray-et-Lû,95101,Bray-et-Lû
78592,Seraincourt,95592,Seraincourt
78633,Vaudherland,95633,Vaudherland
79041,Borcq-sur-Airvault,79005,Airvault
85030,Boulogne,85084,Essarts en Bocage
85150,Mormaison,85197,Montréverd
86030,Blaslay,86281,Saint Martin la Pallu
91222,Estouches,91390,Le Mérévillois
02646,Révillon,02439,Les Septvallons
08047,Barbaise,08047,Barbaise
08447,Le Theux,08105,Charleville-Mézières
14213,Curcy-sur-Orne,14689,Le Hom
14234,Écots,14654,Saint-Pierre-en-Auge
14673,Sermentot,14011,Anctoville
16235,Moutardon,16242,Nanteuil-en-Vallée
20135,Isolaccio-di-Fiumorbo,2B135,Isolaccio-di-Fiumorbo
20251,Prunelli-di-Fiumorbo,2B251,Prunelli-di-Fiumorbo
20313,San-Nicolao,2B313,San-Nicolao
22374,Tressaint,22118,Lanvallay
25158,Colombier-Châtelot,25524,Saint-Maurice-Colombier
33368,Saint-André-du-Garn,33287,Mongauzy
38541,Veyrins-Thuellin,38022,Les Avenières Veyrins-Thuellin
39069,Bourcia,39485,Val Suran
39309,Mallerey,39537,Trenal
39541,Valfin-lès-Saint-Claude,39478,Saint-Claude
44219,Vritz,44180,Vallons-de-l'Erdre
46298,Sarrazac,46083,Cressensac-Sarrazac
49104,Concourson-sur-Layon,49125,Doué-en-Anjou
49335,Sœurdres,49080,Les Hauts-d'Anjou
49350,Torfou,49301,Sèvremoine
50009,Angey,50565,Sartilly-Baie-Bocage
50122,La Chapelle-du-Fest,50444,Saint-Amand
50167,Dragey-Tombelaine,50167,Dragey
50348,Montmartin-en-Graignes,50099,Carentan-les-Marais
52354,Noidant-Chatenoy,52354,Noidant-Chatenoy
53274,Vimarcé,53249,Vimartin-sur-Orthe
54405,Ochey-Thuilley,54405,Ochey
57400,Lidrequin,57151,Conthil
59380,Mardyck,59183,Dunkerque
61136,Couvains,61167,La Ferté-en-Ouche
61204,L'Hermitière,61484,Val-au-Perche
66219,Urbanya,66219,Urbanya
67513,Le Ban-de-la-Roche,67513,Waldersbach
78139,La Chapelle-en-Vexin,95139,La Chapelle-en-Vexin
78273,Gironville-sur-Essonne,91273,Gironville-sur-Essonne
78652,Viarmes,95652,Viarmes
78690,Wy-dit-Joli-Village,95690,Wy-dit-Joli-Village
79173,Mazières-sur-Béronne,79174,Melle
80007,Agnières,80436,Hescamps
85048,Chambretaud,85302,Chanverrie
86002,Amberre,86002,Amberre
86150,Massognes,86150,Massognes
87171,Saint-Nicolas-Courbefy,87027,Bussière-Galant
89315,Préhy,89315,Préhy
01126,Coupy,01033,Bellegarde-sur-Valserine
02365,Hamégicourt,02124,Brissy-Hamégicourt
02524,Charmont-sur-Marne,02524,Charmont-sur-Marne
04083,Espinouse,04046,Le Chaffaut-Saint-Jurson
04212,Taloire,04039,Castellane
08233,Imécourt,08233,Imécourt
20055,Campitello,2B055,Campitello
20117,Forciolo,2A117,Forciolo
20185,Oletta,2B185,Oletta
24561,Valeuil,24064,Brantôme en Périgord
25317,Jallerange,25317,Jallerange
37017,Balesmes,37115,Descartes
39496,Saint-Ylie,39198,Dole
46141,Lacam-d'Ourcet,46311,Sousceyrac-en-Quercy
50313,Le Mesnil-Herman,50546,Bourgvallées
51159,Comblizy,51298,Igny-Comblizy
51201,Cuisles,51201,Cuisles
52026,Augeville,52187,Épizon
52032,Avrainville,52497,Troisfontaines-la-Ville
52268,Laneuville-au-Bois,52288,Lezéville
55020,Auzéville-en-Argonne,55117,Clermont-en-Argonne
55147,Darmont,55094,Buzy-Darmont
57744,Welferding,57631,Sarreguemines
67560,Zœbersdorf,67153,Geiswiller-Zœbersdorf
71536,Terrans,71351,Pierre-de-Bresse
72159,Lavenay,72262,Loir en Vallée
74210,Perrignier,74210,Perrignier
75079,Villetaneuse,93079,Villetaneuse
76145,Brunville,76618,Petit-Caux
76256,Eurville,76018,Val-de-Saâne
77352,Ozouer-Courquetaine,77352,Ozouer-le-Voulgis
78148,Chauffour-lès-Étréchy,91148,Chauffour-lès-Étréchy
78210,Enghien-les-Bains,95210,Enghien-les-Bains
78243,Fontenay-lès-Briis,91243,Fontenay-lès-Briis
78295,Guiry-en-Vexin,95295,Guiry-en-Vexin
78471,Orsay,91471,Orsay
78632,Vaucresson,92076,Vaucresson
79240,Sainte-Blandine,79185,Aigondigné
80175,Carnoy,80505,Carnoy-Mametz
88112,Colroy-la-Grande,88361,Provenchères-et-Colroy
88217,Granges-de-Plombières,88351,Plombières-les-Bains
89344,Saint-Fargeau,89344,Saint-Fargeau
01315,Proulieu,01202,Lagnieu
14505,Placy,14150,Cesny-les-Sources
20001,Afa,2A001,Afa
20060,Cannelle,2A060,Cannelle
20116,Focicchia,2B116,Focicchia
20188,Olmeta-di-Tuda,2B188,Olmeta-di-Tuda
20337,Valle-di-Rostino,2B337,Valle-di-Rostino
21486,Pluvault,21352,Longeault-Pluvault
24219,Labouquerie,24028,Beaumontois en Périgord
24469,Saint-Michel-l'Écluse-et-Léparon,24354,La Roche-de-Saint-Michel
27086,Boscherville,27105,Bourgtheroulde
27450,Panlatte,27206,Droisy
38262,Morêtel-de-Mailles,38439,Crêts en Belledonne
39340,Molpré,39329,Mièges
39358,Montmalin,39479,Saint-Cyr-Montmalin
47010,Antagnac,47010,Antagnac
49226,Noëllet,49248,Ombrée d'Anjou
50015,Annoville,50272,Tourneville-sur-Mer
50047,La Beslière,50188,Folligny
50180,Fervaches,50592,Tessy Bocage
54554,Vaudigny,54554,Vaudigny
55103,Charpentry,55103,Charpentry
55448,Rupt-devant-Saint-Mihiel,55448,Rupt-devant-Saint-Mihiel
69226,Saint-Martin-de-Cornas,69091,Givors
73066,Chambéry-le-Vieux,73065,Chambéry
75062,Puteaux,92062,Puteaux
75072,Stains,93072,Stains
78132,Chamarande,91132,Chamarande
78204,Écharcon,91204,Écharcon
78275,Gometz-le-Châtel,91275,Gometz-le-Châtel
78541,Saint-Clair-sur-Epte,95541,Saint-Clair-sur-Epte
79227,La Revêtizon,79031,Beauvoir-sur-Niort
85241,Saint-Mars-des-Prés,85051,Chantonnay
86251,Salles-en-Toulon,86233,Valdivienne
89010,Annay-sur-Serein,89010,Annay-sur-Serein
01186,Hostiaz,01185,Plateau d'Hauteville
01413,Surjoux,01215,Surjoux-Lhopital
04044,Castillon,04039,Castellane
04056,Chénerilles,04108,Malijai
14296,Le Gast,14658,Noues de Sienne
14545,Roullours,14762,Vire Normandie
14634,Saint-Michel-de-Livet,14371,Livarot-Pays-d'Auge
14736,Venoix,14118,Caen
20047,Calacuccia,2B047,Calacuccia
20050,Calvi,2B050,Calvi
20097,Costa,2B097,Costa
20104,Eccica-Suarella,2A104,Eccica-Suarella
20174,Murzo,2A174,Murzo
24033,Beaussac,24253,Mareuil en Périgord
24166,Eyliac,24026,Bassillac et Auberoche
25543,Servigney,25385,Montagney-Servigney
27195,Dame-Marie,27578,Sainte-Marie-d'Attez
31548,Signac,31548,Signac
32137,Garbic,32268,Monferran-Savès
39215,Essia,39021,La Chailleuse
39316,Marpain,39188,Dammartin-Marpain
42057,Chazeau,42095,Firminy
43266,Vissac,43013,Vissac-Auteyrac
48035,La Capelle,48034,La Canourgue
49309,Saint-Michel-et-Chanveaux,49248,Ombrée d'Anjou
50100,Carnet,50487,Saint-James
50213,Gourfaleur,50546,Bourgvallées
51554,Soudé-Notre-Dame-ou-le-Petit,51555,Soudé
52473,Signéville,52473,Signéville
57735,Vrémy,57204,Failly
59540,Saint-Pol-sur-Mer,59183,Dunkerque
60475,Ognon,60682,Villers-Saint-Frambourg-Ognon
61200,Haleine,61096,Rives d'Andaine
61470,Serans,61153,Écouché-les-Vallées
62305,Erquières,62834,Vacqueriette-Erquières
71429,Saint-Jean-des-Vignes,71076,Chalon-sur-Saône
78274,Gometz-la-Ville,91274,Gometz-la-Ville
